serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830055;2017-08-12 00:00;0;230,88;0,01;0;40830055;0;2017-08-12 00:19;17;2016-12-31 23:59;181,45;2015-12-31 23:59;106,09;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830057;2017-08-12 00:00;0;100,88;0,01;0;40830057;0;2017-08-12 00:10;17;2016-12-31 23:59;78,32;2015-12-31 23:59;42,02;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830059;2017-08-12 00:00;0;103,21;0,01;0;40830059;0;2017-08-12 00:16;17;2016-12-31 23:59;70,06;2015-12-31 23:59;31,44;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830063;2017-08-12 00:00;0;80,71;0,01;0;40830063;0;2017-08-12 00:26;17;2016-12-31 23:59;68,06;2015-12-31 23:59;29,17;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830064;2017-08-12 00:00;0;139,89;0,01;0;40830064;0;2017-08-12 00:07;17;2016-12-31 23:59;107,63;2015-12-31 23:59;66,35;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830066;2017-08-12 00:00;0;95,97;0,02;0;40830066;0;2017-08-12 00:20;17;2016-12-31 23:59;79,05;2015-12-31 23:59;45,77;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830167;2017-08-12 00:00;0;223,6;0;0;40830167;0;2017-08-12 00:17;17;2016-12-31 23:59;181,58;2015-12-31 23:59;104,51;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830168;2017-08-12 00:00;0;72,05;0,01;0;40830168;0;2017-08-12 00:17;17;2016-12-31 23:59;56,26;2015-12-31 23:59;27,98;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830169;2017-08-12 00:00;0;72,9;0,01;0;40830169;0;2017-08-12 00:16;17;2016-12-31 23:59;48,6;2015-12-31 23:59;16,29;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830172;2017-08-12 00:00;0;61;0;0;40830172;0;2017-08-12 00:00;17;2016-12-31 23:59;48,32;2015-12-31 23:59;27,46;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830173;2017-08-12 00:00;0;149,77;0;0;40830173;0;2017-08-12 00:17;17;2016-12-31 23:59;107,32;2015-12-31 23:59;52,39;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830178;2017-08-12 00:00;0;58,75;0;0;40830178;0;2017-08-12 00:03;17;2016-12-31 23:59;42,79;2015-12-31 23:59;11,72;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830187;2017-08-12 00:00;0;38,02;0;0;40830187;0;2017-08-11 23:56;17;2016-12-31 23:59;24,77;2015-12-31 23:59;13,19;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830188;2017-08-12 00:00;0;242,54;0;0;40830188;0;2017-08-11 23:58;17;2016-12-31 23:59;188,51;2015-12-31 23:59;103,89;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830189;2017-08-12 00:00;0;90,04;0;0;40830189;0;2017-08-11 23:55;17;2016-12-31 23:59;68,56;2015-12-31 23:59;38,44;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830190;2017-08-12 00:00;0;55,27;0;0;40830190;0;2017-08-12 00:24;17;2016-12-31 23:59;40,83;2015-12-31 23:59;19,61;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830191;2017-08-12 00:00;0;87,71;0;0;40830191;0;2017-08-12 00:03;17;2016-12-31 23:59;65,79;2015-12-31 23:59;33,38;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830192;2017-08-12 00:00;0;48,62;0;0;40830192;0;2017-08-12 00:09;17;2016-12-31 23:59;30,84;2015-12-31 23:59;10,94;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830193;2017-08-12 00:00;0;133,73;0,01;0;40830193;0;2017-08-12 00:05;17;2016-12-31 23:59;96,49;2015-12-31 23:59;36,91;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830194;2017-08-12 00:00;0;72,16;0,01;0;40830194;0;2017-08-12 00:01;17;2016-12-31 23:59;53,47;2015-12-31 23:59;23,67;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830195;2017-08-12 00:00;0;118,97;0,01;0;40830195;0;2017-08-12 00:00;17;2016-12-31 23:59;95,87;2015-12-31 23:59;53,05;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830196;2017-08-12 00:00;0;153,97;0,01;0;40830196;0;2017-08-12 00:15;17;2016-12-31 23:59;113,8;2015-12-31 23:59;48,73;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830197;2017-08-12 00:00;0;45,37;0,01;0;40830197;0;2017-08-12 00:19;17;2016-12-31 23:59;33,32;2015-12-31 23:59;17,31;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830198;2017-08-12 00:00;0;71,9;0,01;0;40830198;0;2017-08-12 00:05;17;2016-12-31 23:59;61,78;2015-12-31 23:59;32,52;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830199;2017-08-12 00:00;0;58,48;0;0;40830199;0;2017-08-12 00:14;17;2016-12-31 23:59;44,75;2015-12-31 23:59;21,53;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830200;2017-08-12 00:00;0;115,24;0,01;0;40830200;0;2017-08-12 00:21;17;2016-12-31 23:59;86,47;2015-12-31 23:59;41,04;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830201;2017-08-12 00:00;0;54,12;0,01;0;40830201;0;2017-08-12 00:22;17;2016-12-31 23:59;42,06;2015-12-31 23:59;19,6;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830202;2017-08-12 00:00;0;49,35;0,01;0;40830202;0;2017-08-12 00:16;17;2016-12-31 23:59;41,43;2015-12-31 23:59;28,37;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830203;2017-08-12 00:00;0;83,52;0,01;0,32;40830203;0;2017-08-12 00:17;17;2016-12-31 23:59;66,38;2015-12-31 23:59;32,76;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830204;2017-08-12 00:00;0;140,27;0,01;0;40830204;0;2017-08-11 23:50;17;2016-12-31 23:59;105,66;2015-12-31 23:59;57,91;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830205;2017-08-12 00:00;0;54,4;0,01;0;40830205;0;2017-08-12 00:11;17;2016-12-31 23:59;41,42;2015-12-31 23:59;23,03;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830206;2017-08-12 00:00;0;114,93;0,02;0;40830206;0;2017-08-12 00:00;17;2016-12-31 23:59;86,11;2015-12-31 23:59;41,14;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830207;2017-08-12 00:00;0;101,5;0,01;0;40830207;0;2017-08-12 00:20;17;2016-12-31 23:59;77,17;2015-12-31 23:59;37,26;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830208;2017-08-12 00:00;0;85,36;0,01;0,2;40830208;0;2017-08-12 00:13;17;2016-12-31 23:59;67,57;2015-12-31 23:59;35,25;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830209;2017-08-12 00:00;0;144,79;0,01;0;40830209;0;2017-08-12 00:08;17;2016-12-31 23:59;112,96;2015-12-31 23:59;60,68;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830210;2017-08-12 00:00;0;75,45;0,01;0;40830210;0;2017-08-11 23:59;17;2016-12-31 23:59;56,65;2015-12-31 23:59;28,27;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830211;2017-08-12 00:00;0;132,46;0,01;0;40830211;0;2017-08-12 00:09;17;2016-12-31 23:59;102,76;2015-12-31 23:59;53,49;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830212;2017-08-12 00:00;0;273,89;0,01;0;40830212;0;2017-08-12 00:05;17;2016-12-31 23:59;208,63;2015-12-31 23:59;101,13;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830213;2017-08-12 00:00;0;33,19;0,01;0;40830213;0;2017-08-12 00:12;17;2016-12-31 23:59;26,82;2015-12-31 23:59;13,26;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830214;2017-08-12 00:00;0;94,11;0,01;0;40830214;0;2017-08-12 00:15;17;2016-12-31 23:59;75,95;2015-12-31 23:59;38,84;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
